ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
1,0,0,0,0,-118.16,34.14,41,3039,482.0,973,446,7.4817,500001
1,0,0,0,0,-118.17,34.14,45,2257,285.0,759,305,11.7894,500001
1,0,0,0,0,-118.15,34.13,30,2763,520.0,1143,465,4.7298,500001
1,0,0,0,0,-118.16,34.13,36,4003,647.0,1337,631,7.723,500001
1,0,0,0,0,-118.13,34.13,52,2826,381.0,924,365,7.9976,500001
1,0,0,0,0,-118.13,34.12,46,3156,430.0,1109,423,10.7397,500001
1,0,0,0,0,-118.12,34.13,52,2935,341.0,975,327,11.706,500001
1,0,0,0,0,-118.11,34.12,48,2476,313.0,900,303,10.6767,500001
1,0,0,0,0,-118.11,34.12,52,2954,371.0,1152,347,11.5609,500001
1,0,0,0,0,-118.12,34.12,52,2907,317.0,956,279,15.0001,500001
1,0,0,0,0,-118.12,34.11,52,2787,353.0,1057,364,10.2317,500001
1,0,0,0,0,-118.13,34.11,52,2568,345.0,1102,345,9.1373,500001
1,0,0,0,0,-118.14,34.11,52,2742,422.0,1153,414,8.1124,500001
1,0,0,0,0,-118.1,34.13,44,1917,265.0,754,257,12.4237,500001
1,0,0,0,0,-118.1,34.13,44,1745,237.0,693,248,9.7912,500001
1,0,0,0,0,-118.09,34.12,45,2966,415.0,1231,409,7.8347,500001
1,0,0,0,0,-118.1,34.12,49,3783,579.0,1601,539,6.3013,500001
1,0,0,0,0,-118.1,34.12,50,1835,231.0,636,211,11.6471,500001
1,0,0,0,0,-118.1,34.13,47,2234,276.0,749,260,15.0001,500001
1,0,0,0,0,-118.13,34.09,21,3862,1186.0,2773,1102,2.7816,188200
1,0,0,0,0,-118.13,34.1,24,4670,1185.0,2478,1107,3.1975,252400
1,0,0,0,0,-118.15,34.12,36,6119,1513.0,2719,1402,3.8427,319700
1,0,0,0,0,-118.15,34.12,49,1789,288.0,848,311,6.0199,500000
1,0,0,0,0,-118.16,34.11,31,5715,1154.0,2639,1079,4.1661,364400
1,0,0,0,0,-118.17,34.1,25,4444,647.0,1922,652,8.058,477300
1,0,0,0,0,-118.12,34.09,25,4870,1371.0,3518,1296,3.2307,188400
1,0,0,0,0,-118.09,34.1,27,6010,1532.0,3620,1445,2.7436,201700
1,0,0,0,0,-118.1,34.08,24,4510,1296.0,3985,1240,2.6884,204600
1,0,0,0,0,-118.12,34.06,17,5137,1614.0,4945,1535,2.4599,181600
1,0,0,0,0,-118.14,34.05,25,5478,1136.0,3062,1096,3.4118,341100
1,0,0,0,0,-118.14,34.06,27,5257,1082.0,3496,1036,3.3906,237200
1,0,0,0,0,-118.1,34.07,36,3661,956.0,3816,931,2.5104,185000
1,0,0,0,0,-118.1,34.07,33,3437,1081.0,3817,1042,2.25,203700
1,0,0,0,0,-118.09,34.06,38,3230,840.0,3485,827,2.629,171600
1,0,0,0,0,-118.08,34.04,20,5841,1146.0,3273,1131,4.7222,185100
1,0,0,0,0,-118.09,34.04,18,5580,1369.0,3842,1276,3.6512,168500
1,0,0,0,0,-117.93,33.95,31,3600,468.0,1382,435,7.4597,500001
1,0,0,0,0,-117.95,33.97,33,1113,145.0,424,137,8.3474,500001
1,0,0,0,0,-117.99,33.95,30,2217,284.0,851,291,10.4835,498600
1,0,0,0,0,-118.0,33.96,37,2414,323.0,878,305,9.1541,453800
1,0,0,0,0,-117.99,33.97,18,4078,484.0,1490,482,10.8034,500001
1,0,0,0,0,-118.03,34.01,10,6531,1036.0,2975,1018,6.2319,403700
1,0,0,0,0,-118.02,33.98,23,1995,306.0,707,293,8.6677,332700
1,0,0,0,0,-118.0,33.97,30,6540,991.0,3124,953,6.0663,372600
1,0,0,0,0,-118.02,33.94,23,4815,1081.0,3232,1016,3.488,191800
1,0,0,0,0,-117.99,33.92,27,5805,1152.0,3106,1144,4.061,222700
1,0,0,0,0,-117.98,33.91,16,10621,1782.0,3836,1480,5.0923,257200
1,0,0,0,0,-118.11,34.02,17,9559,1911.0,5279,1844,5.1515,318900
1,0,0,0,0,-118.13,34.03,31,4267,1070.0,3176,1071,3.0212,208200
1,0,0,0,0,-118.18,34.05,38,3272,731.0,3299,726,2.8295,126500
1,0,0,0,0,-118.18,34.02,37,2631,734.0,3228,701,2.15,132200
1,0,0,0,0,-118.15,33.98,17,3361,925.0,3264,914,2.2813,145600
1,0,0,0,0,-118.23,33.98,30,2562,959.0,3909,955,1.9929,150600
1,0,0,0,0,-118.2,33.98,30,2369,753.0,3259,770,2.1964,158500
1,0,0,0,0,-118.17,33.97,31,3388,1059.0,3558,957,2.4049,159000
1,0,0,0,0,-118.16,33.97,30,2419,715.0,3208,719,2.1743,176000
1,0,0,0,0,-118.17,33.96,25,3297,1066.0,5027,1041,2.2817,164200
1,0,0,0,0,-118.17,33.96,29,2913,787.0,3803,740,2.5556,146500
1,0,0,0,0,-118.19,33.96,28,3507,969.0,3740,970,2.0162,142000
1,0,0,0,0,-118.18,33.97,26,6895,1877.0,8551,1808,2.3175,154500
1,0,0,0,0,-118.19,33.97,27,2911,972.0,3559,945,1.9485,146300
1,0,0,0,0,-118.21,33.97,52,4220,908.0,3731,892,3.1901,167600
1,0,0,0,0,-118.23,33.96,44,3186,876.0,3913,842,3.0143,148200
1,0,0,0,0,-118.22,33.95,42,3896,981.0,4496,993,3.153,150900
1,0,0,0,0,-118.21,33.93,30,2831,862.0,3649,883,1.9668,152100
1,0,0,0,0,-118.21,33.93,33,2739,801.0,3423,741,2.2847,132700
1,0,0,0,0,-118.21,33.92,28,2949,1003.0,4551,930,1.9026,131900
1,0,0,0,0,-118.27,33.87,21,6108,1130.0,3244,1113,4.2768,181400
1,0,0,0,0,-118.19,33.89,38,4018,986.0,3702,927,2.9293,113600
1,0,0,0,0,-118.23,33.89,16,5003,1180.0,4145,1159,2.1389,133400
1,0,0,0,0,-118.22,33.86,16,8732,1489.0,3944,1493,5.1948,203500
1,0,0,0,0,-118.24,33.85,25,9594,1489.0,5237,1496,5.9684,193300
1,0,0,0,0,-118.24,33.83,22,7368,1367.0,4721,1342,4.8438,213100
1,0,0,0,0,-118.25,33.87,18,6812,1263.0,3704,1216,4.25,169200
1,0,0,0,0,-118.26,33.85,24,9071,1335.0,4558,1327,5.542,197500
1,0,0,0,0,-118.28,33.83,18,5923,1409.0,3887,1322,3.4712,194400
1,0,0,0,0,-118.28,33.82,26,4586,1042.0,3680,1027,4.174,205100
1,0,0,0,0,-118.29,33.81,19,7023,1538.0,3993,1412,5.0532,218200
1,0,0,0,0,-118.29,33.8,21,9944,1623.0,4185,1582,4.526,329400
1,0,0,0,0,-118.27,33.8,28,4698,902.0,3287,881,4.8508,215900
1,0,0,0,0,-118.27,33.84,24,6303,1277.0,3728,1252,3.9227,208600
1,0,0,0,0,-118.26,33.82,28,5091,1074.0,4753,1033,3.6477,117400
1,0,0,0,0,-118.26,33.83,28,4112,861.0,3211,841,4.4539,192200
0,0,0,0,1,-118.21,33.83,38,793,193.0,601,187,2.8837,176100
1,0,0,0,0,-118.13,33.95,24,6662,1852.0,3792,1735,3.1104,230000
1,0,0,0,0,-118.12,33.92,27,6336,1628.0,4673,1505,2.5893,183700
1,0,0,0,0,-118.16,33.94,25,5675,1224.0,3317,1119,3.9352,232900
1,0,0,0,0,-118.06,33.91,24,4880,1044.0,4516,1050,4.1387,157700
1,0,0,0,0,-118.17,33.9,12,3653,993.0,3215,854,2.8681,114200
1,0,0,0,0,-118.17,33.89,11,3605,880.0,3637,873,2.6328,160700
1,0,0,0,0,-118.18,33.89,25,5896,1464.0,4149,1362,2.6742,131900
1,0,0,0,0,-118.15,33.89,30,4426,995.0,4196,921,3.274,148300
1,0,0,0,0,-118.12,33.89,22,6876,1960.0,5162,1879,2.9293,170800
1,0,0,0,0,-118.14,33.87,21,6618,1773.0,4396,1649,3.0989,171400
1,0,0,0,0,-118.06,33.88,17,7187,1073.0,3844,1068,6.5901,337400
1,0,0,0,0,-118.1,33.88,18,8046,1221.0,4276,1228,6.5515,319600
1,0,0,0,0,-118.09,33.85,19,8120,1371.0,5026,1345,6.3093,286500
1,0,0,0,0,-118.06,33.84,26,6960,1454.0,4367,1437,4.7953,210900
1,0,0,0,0,-118.06,33.84,20,5643,1231.0,3841,1195,4.0542,168400
1,0,0,0,0,-118.08,33.82,30,2636,652.0,3412,649,2.8095,118300
1,0,0,0,0,-118.07,33.83,17,4822,1168.0,3868,1117,2.5978,142900
1,0,0,0,0,-118.19,33.87,27,4701,1359.0,2571,1216,2.5417,184100
1,0,0,0,0,-118.16,33.86,26,6607,1663.0,4066,1558,2.5068,156300
1,0,0,0,0,-118.17,33.84,29,4716,1372.0,2515,1272,2.726,208700
0,0,0,0,1,-118.17,33.83,45,2019,363.0,880,339,4.1023,217300
0,0,0,0,1,-118.18,33.84,35,1415,294.0,591,291,2.9798,315600
0,0,0,0,1,-118.19,33.84,44,2731,577.0,1396,555,4.1771,219100
0,0,0,0,1,-118.19,33.84,24,1228,320.0,537,273,2.25,192000
0,0,0,0,1,-118.19,33.85,30,3533,1061.0,2678,1033,2.2417,151900
0,0,0,0,1,-118.19,33.85,49,1073,260.0,725,272,3.8026,149700
0,0,0,0,1,-118.19,33.85,45,1167,302.0,773,287,3.2798,150300
0,0,0,0,1,-118.2,33.84,35,3405,779.0,1953,671,2.7813,159200
0,0,0,0,1,-118.2,33.83,35,3737,613.0,1305,583,7.2096,490300
0,0,0,0,1,-118.19,33.83,43,2641,411.0,1011,444,6.4468,444200
0,0,0,0,1,-118.19,33.83,42,1773,360.0,815,299,4.9,406300
0,0,0,0,1,-118.17,33.83,45,1808,315.0,800,302,4.8693,277700
0,0,0,0,1,-118.17,33.83,46,1362,214.0,531,222,4.3125,290500
0,0,0,0,1,-118.18,33.83,44,1497,277.0,542,274,5.0052,321800
0,0,0,0,1,-118.18,33.83,45,1535,274.0,591,276,4.2411,371700
0,0,0,0,1,-118.18,33.83,39,3622,745.0,1330,648,3.3125,425500
0,0,0,0,1,-118.18,33.84,43,2561,544.0,1063,537,3.835,418600
0,0,0,0,1,-118.17,33.82,50,3587,693.0,1513,651,5.5106,252200
0,0,0,0,1,-118.17,33.82,52,2539,497.0,1152,488,4.1354,268200
0,0,0,0,1,-118.18,33.83,52,2569,484.0,1030,451,4.1301,268400
0,0,0,0,1,-118.18,33.82,52,2618,472.0,943,440,3.7895,254000
0,0,0,0,1,-118.18,33.82,43,284,65.0,167,68,4.25,207500
0,0,0,0,1,-118.19,33.83,30,2246,552.0,1032,548,3.5871,347100
0,0,0,0,1,-118.19,33.82,19,2953,895.0,1914,855,3.5521,290000
0,0,0,0,1,-118.2,33.82,21,2251,452.0,913,420,4.6042,272200
0,0,0,0,1,-118.2,33.82,43,1758,347.0,954,312,5.2606,198900
0,0,0,0,1,-118.19,33.82,11,872,203.0,422,221,4.6364,156300
0,0,0,0,1,-118.19,33.81,21,1835,427.0,1038,384,4.4559,198500
0,0,0,0,1,-118.2,33.81,43,3013,574.0,1525,529,4.95,194000
0,0,0,0,1,-118.2,33.82,34,2807,768.0,2217,744,2.4286,204800
0,0,0,0,1,-118.19,33.81,23,954,390.0,804,373,2.5833,181300
0,0,0,0,1,-118.2,33.81,45,944,178.0,533,193,3.4808,206900
0,0,0,0,1,-118.2,33.81,46,1388,254.0,742,241,4.6458,212100
0,0,0,0,1,-118.2,33.81,47,2347,437.0,1219,420,5.3096,209900
0,0,0,0,1,-118.21,33.82,34,1719,398.0,1444,372,2.8438,139300
0,0,0,0,1,-118.21,33.81,43,905,199.0,764,204,3.3214,162200
0,0,0,0,1,-118.21,33.81,40,1815,428.0,1807,413,3.0882,160700
0,0,0,0,1,-118.21,33.82,33,1278,311.0,1157,320,3.5054,146800
0,0,0,0,1,-118.22,33.82,30,1680,469.0,1779,429,3.6086,146300
0,0,0,0,1,-118.21,33.82,45,455,92.0,394,89,4.9562,165700
0,0,0,0,1,-118.21,33.82,43,1005,199.0,723,191,4.3424,162500
0,0,0,0,1,-118.22,33.82,17,5357,1332.0,3030,1266,1.9311,138100
0,0,0,0,1,-118.21,33.81,45,1693,337.0,1255,333,3.6923,159700
0,0,0,0,1,-118.21,33.81,45,1816,398.0,1524,388,3.8586,157900
0,0,0,0,1,-118.22,33.81,38,1486,359.0,1345,326,3.3988,147800
0,0,0,0,1,-118.22,33.81,41,726,166.0,602,183,3.7885,156900
0,0,0,0,1,-118.21,33.8,45,1160,274.0,1095,269,2.7308,139000
0,0,0,0,1,-118.21,33.8,41,1251,279.0,1053,278,3.2778,150800
0,0,0,0,1,-118.22,33.8,36,1285,347.0,1291,337,3.7708,157100
0,0,0,0,1,-118.22,33.8,33,1984,477.0,1764,440,3.875,165100
0,0,0,0,1,-118.22,33.79,28,3008,629.0,2537,596,2.3,137500
0,0,0,0,1,-118.21,33.79,39,1598,458.0,1691,399,2.3605,141800
0,0,0,0,1,-118.21,33.79,32,2020,613.0,2557,562,2.1397,145300
0,0,0,0,1,-118.21,33.8,44,1387,280.0,984,302,4.25,143100
0,0,0,0,1,-118.19,33.8,38,2010,595.0,1535,525,1.9848,160400
0,0,0,0,1,-118.19,33.79,29,3497,1096.0,2994,919,1.8109,137500
0,0,0,0,1,-118.2,33.79,47,767,195.0,569,195,2.9514,185200
0,0,0,0,1,-118.2,33.79,48,2105,592.0,1807,539,2.7183,190400
0,0,0,0,1,-118.2,33.79,47,2549,626.0,1388,606,3.0135,192700
0,0,0,0,1,-118.2,33.8,52,1786,445.0,1090,430,2.8988,194900
0,0,0,0,1,-118.19,33.8,41,2125,591.0,1604,555,2.9943,190600
0,0,0,0,1,-118.2,33.8,42,4577,1146.0,2749,1094,2.5012,197500
0,0,0,0,1,-118.2,33.8,45,2456,495.0,1300,450,3.9792,210200
0,0,0,0,1,-118.2,33.8,52,1009,216.0,614,231,4.0074,200800
0,0,0,0,1,-118.18,33.8,42,2301,621.0,2114,561,2.0579,132700
0,0,0,0,1,-118.19,33.8,36,2326,729.0,2635,657,2.1985,141800
0,0,0,0,1,-118.18,33.79,42,1571,435.0,1631,417,1.6384,128000
0,0,0,0,1,-118.19,33.79,41,2114,612.0,2357,529,1.7938,142600
0,0,0,0,1,-118.19,33.79,43,1823,600.0,2339,560,1.6792,130600
0,0,0,0,1,-118.18,33.8,30,2734,758.0,2951,691,1.7689,117600
0,0,0,0,1,-118.17,33.79,36,948,303.0,1042,301,1.55,100000
0,0,0,0,1,-118.18,33.82,43,2210,469.0,1042,418,3.5,216700
0,0,0,0,1,-118.18,33.81,27,471,132.0,315,96,1.75,154200
0,0,0,0,1,-118.16,33.8,9,3564,835.0,1530,807,5.1806,175000
0,0,0,0,1,-118.16,33.79,25,5463,1265.0,3010,1179,3.233,199100
0,0,0,0,1,-118.17,33.8,26,1589,380.0,883,366,3.5313,187500
0,0,0,0,1,-118.18,33.8,15,2407,589.0,1591,506,3.0513,148100
1,0,0,0,0,-118.08,33.81,20,6295,937.0,2292,874,7.6084,402500
0,0,0,0,1,-118.15,33.8,44,1886,399.0,1167,372,3.1042,219800
1,0,0,0,0,-118.11,33.78,16,3985,567.0,1327,564,7.9767,500001
0,0,0,0,1,-118.13,33.79,29,2937,524.0,1132,528,4.6133,500001
0,0,0,0,1,-118.13,33.78,31,3039,739.0,1199,697,3.7232,500001
0,0,0,0,1,-118.13,33.79,36,1245,211.0,508,221,5.3441,480600
0,0,0,0,1,-118.13,33.79,44,2153,375.0,947,364,5.0072,236200
0,0,0,0,1,-118.13,33.79,45,2317,448.0,1057,428,4.375,234800
0,0,0,0,1,-118.14,33.79,45,1519,263.0,681,267,4.6452,212500
0,0,0,0,1,-118.13,33.79,20,6678,1797.0,3625,1599,3.7716,242900
0,0,0,0,1,-118.14,33.8,43,2506,531.0,1230,543,3.4211,203900
0,0,0,0,1,-118.15,33.79,5,3700,993.0,1657,848,3.7826,196300
0,0,0,0,1,-118.14,33.79,23,2573,688.0,1478,604,3.4833,209400
0,0,0,0,1,-118.14,33.79,44,2388,619.0,1461,592,3.1711,215400
0,0,0,0,1,-118.14,33.78,44,2101,496.0,1038,500,3.108,217900
0,0,0,0,1,-118.15,33.79,25,4013,1097.0,2297,969,3.0453,185900
0,0,0,0,1,-118.15,33.78,17,1584,435.0,904,406,2.0875,181300
0,0,0,0,1,-118.16,33.78,14,1709,558.0,1939,520,1.9808,139100
0,0,0,0,1,-118.16,33.78,33,2048,585.0,2074,597,2.0156,152700
0,0,0,0,1,-118.16,33.79,25,3742,1180.0,3916,1063,2.4,153700
0,0,0,0,1,-118.16,33.79,26,3061,844.0,2135,769,2.875,164000
0,0,0,0,1,-118.17,33.79,32,2171,672.0,3002,648,2.375,139700
0,0,0,0,1,-118.17,33.79,30,1349,519.0,2646,552,1.9318,115900
0,0,0,0,1,-118.18,33.78,36,1697,550.0,1379,434,1.2746,129700
0,0,0,0,1,-118.18,33.79,27,1580,510.0,1896,448,2.0186,130000
0,0,0,0,1,-118.17,33.79,28,1219,408.0,1816,348,1.7589,118300
0,0,0,0,1,-118.18,33.79,20,1255,360.0,1201,318,1.2206,162500
0,0,0,0,1,-118.19,33.78,29,1170,369.0,1398,373,2.2543,156300
0,0,0,0,1,-118.19,33.79,37,1834,551.0,1967,476,2.137,126600
0,0,0,0,1,-118.19,33.79,30,3107,994.0,3543,850,1.9387,141700
0,0,0,0,1,-118.19,33.78,24,225,72.0,439,71,2.8533,137500
0,0,0,0,1,-118.2,33.79,25,2851,968.0,3744,906,2.0675,116700
0,0,0,0,1,-118.21,33.79,33,32,18.0,96,36,4.5938,112500
0,0,0,0,1,-118.21,33.79,44,121,29.0,153,30,2.1964,150000
0,0,0,0,1,-118.22,33.79,48,143,41.0,222,50,1.7,104200
0,0,0,0,1,-118.23,33.76,21,49,14.0,29,16,5.0,87500
0,0,0,0,1,-118.19,33.78,21,2741,1029.0,2924,969,1.3274,218800
0,0,0,0,1,-118.19,33.78,35,1511,593.0,914,539,0.9318,187500
0,0,0,0,1,-118.2,33.78,46,1889,651.0,1545,587,1.7064,175000
0,0,0,0,1,-118.2,33.78,48,1766,497.0,1908,466,1.9872,168800
0,0,0,0,1,-118.2,33.78,52,2662,893.0,3018,763,2.3305,162500
0,0,0,0,1,-118.19,33.77,35,1574,603.0,820,514,1.2321,137500
0,0,0,0,1,-118.2,33.77,40,2034,899.0,1257,797,1.2864,131300
0,0,0,0,1,-118.2,33.77,24,2404,819.0,1566,753,1.5076,145800
0,0,0,0,1,-118.2,33.77,22,1118,437.0,1190,399,1.9797,143800
0,0,0,0,1,-118.2,33.77,52,1375,457.0,1089,317,2.2344,200000
0,0,0,0,1,-118.2,33.77,41,1158,396.0,1209,336,2.7813,129200
0,0,0,0,1,-118.2,33.77,42,517,233.0,995,212,2.225,106300
0,0,0,0,1,-118.18,33.77,45,1434,627.0,735,518,1.5,162500
0,0,0,0,1,-118.19,33.76,25,1442,392.0,632,385,4.6629,162500
0,0,0,0,1,-118.19,33.77,52,1562,616.0,692,512,1.4048,200000
0,0,0,0,1,-118.18,33.77,39,1645,547.0,1339,499,1.5536,155000
0,0,0,0,1,-118.18,33.77,36,1833,688.0,1128,620,1.1483,112500
0,0,0,0,1,-118.19,33.77,21,2103,727.0,1064,603,1.6178,137500
0,0,0,0,1,-118.19,33.77,31,1711,691.0,1092,568,1.0714,150000
0,0,0,0,1,-118.18,33.78,20,1852,556.0,1712,556,1.4565,152500
0,0,0,0,1,-118.18,33.78,17,1419,436.0,1300,360,2.0769,100000
0,0,0,0,1,-118.18,33.78,52,1180,381.0,1046,332,1.5603,162500
0,0,0,0,1,-118.19,33.78,31,1648,484.0,898,457,1.5844,162500
0,0,0,0,1,-118.19,33.78,8,992,393.0,694,331,2.5544,162500
0,0,0,0,1,-118.19,33.78,29,1013,392.0,1083,316,1.8438,162500
0,0,0,0,1,-118.19,33.78,42,1021,300.0,533,187,1.8036,175000
0,0,0,0,1,-118.17,33.78,29,2920,962.0,3580,772,1.7393,140200
0,0,0,0,1,-118.17,33.78,23,3768,1261.0,3940,1098,1.9647,186200
0,0,0,0,1,-118.18,33.78,26,3042,1253.0,4812,1141,1.7701,146200
0,0,0,0,1,-118.17,33.78,44,2364,746.0,3184,672,1.918,147500
0,0,0,0,1,-118.17,33.77,36,2933,881.0,2077,838,2.2538,181300
0,0,0,0,1,-118.17,33.77,45,2508,797.0,1340,720,2.6786,191100
0,0,0,0,1,-118.17,33.77,38,2239,721.0,984,684,2.346,165600
0,0,0,0,1,-118.17,33.77,39,2953,878.0,1379,785,2.1378,180400
0,0,0,0,1,-118.17,33.77,12,4409,1401.0,3068,1262,2.2808,154700
0,0,0,0,1,-118.18,33.77,29,1776,606.0,1391,488,1.1295,137500
0,0,0,0,1,-118.18,33.77,30,1418,439.0,720,417,2.6371,159400
0,0,0,0,1,-118.17,33.77,37,1127,327.0,492,331,2.675,241700
0,0,0,0,1,-118.18,33.74,30,5915,1750.0,2136,1503,4.0968,310000
0,0,0,0,1,-118.17,33.77,45,2151,643.0,1047,579,3.1149,218800
0,0,0,0,1,-118.17,33.77,45,2143,697.0,1004,594,3.0153,220000
0,0,0,0,1,-118.18,33.77,37,2653,754.0,1087,698,2.3523,325000
0,0,0,0,1,-118.18,33.77,41,2048,601.0,852,533,2.5726,193800
0,0,0,0,1,-118.18,33.77,49,2297,759.0,1105,629,1.8388,175000
0,0,0,0,1,-118.16,33.77,49,3382,787.0,1314,756,3.8125,382100
0,0,0,0,1,-118.17,33.74,36,2006,453.0,807,426,3.7838,500001
0,0,0,0,1,-118.16,33.77,30,4439,1105.0,1749,1011,3.8984,306300
0,0,0,0,1,-118.15,33.77,39,2428,634.0,1312,612,2.7212,266300
0,0,0,0,1,-118.16,33.77,30,2800,757.0,1292,742,2.7614,272200
0,0,0,0,1,-118.16,33.77,38,3235,769.0,1284,752,2.9384,304100
0,0,0,0,1,-118.16,33.77,29,3078,786.0,1460,736,2.875,232500
0,0,0,0,1,-118.17,33.77,25,4405,1262.0,2178,1090,3.0503,225000
0,0,0,0,1,-118.16,33.78,15,4798,1374.0,3087,1212,2.127,163300
0,0,0,0,1,-118.16,33.78,39,4075,1085.0,2470,1025,2.3317,222500
0,0,0,0,1,-118.16,33.78,52,3248,853.0,1819,815,3.1739,222900
0,0,0,0,1,-118.16,33.78,29,3684,1301.0,3891,1143,1.6955,179700
0,0,0,0,1,-118.15,33.78,13,3056,861.0,1600,824,3.3003,207800
0,0,0,0,1,-118.15,33.78,12,4436,1133.0,2176,1002,3.5812,198600
0,0,0,0,1,-118.15,33.78,35,2768,752.0,1277,651,3.6193,250000
0,0,0,0,1,-118.14,33.78,42,1898,488.0,940,483,3.4107,233300
0,0,0,0,1,-118.13,33.78,45,1016,172.0,361,163,7.5,434500
0,0,0,0,1,-118.14,33.77,49,2792,690.0,1301,648,3.2917,307400
0,0,0,0,1,-118.14,33.77,51,2812,621.0,1171,566,3.875,342900
0,0,0,0,1,-118.15,33.77,52,2204,498.0,899,445,4.1765,393900
0,0,0,0,1,-118.15,33.77,41,3448,896.0,1621,838,4.5,339800
0,0,0,0,1,-118.15,33.77,27,3043,787.0,1398,747,3.5528,271100
0,0,0,0,1,-118.14,33.76,37,3242,698.0,1080,629,3.901,432500
0,0,0,0,1,-118.16,33.72,29,2743,708.0,1059,651,3.625,500000
0,0,0,0,1,-118.15,33.76,36,2916,785.0,1183,749,3.5985,500001
0,0,0,0,1,-118.15,33.77,36,4366,1211.0,1912,1172,3.5292,361800
0,0,0,0,1,-118.13,33.76,52,2216,526.0,940,530,4.5469,381000
0,0,0,0,1,-118.13,33.76,44,1543,463.0,652,406,4.25,439300
0,0,0,0,1,-118.14,33.75,39,1995,634.0,867,567,4.0795,400000
0,0,0,0,1,-118.14,33.76,52,2677,642.0,1144,624,4.3889,378000
0,0,0,0,1,-118.14,33.76,50,2960,761.0,1179,718,3.5214,398100
0,0,0,0,1,-118.14,33.76,44,1633,536.0,741,513,3.385,408300
0,0,0,0,1,-118.14,33.77,52,2208,409.0,791,408,5.8408,500000
0,0,0,0,1,-118.14,33.76,50,914,167.0,322,165,4.7361,418800
0,0,0,0,1,-118.13,33.76,46,2834,673.0,1175,670,4.7875,363800
0,0,0,0,1,-118.13,33.76,44,2532,621.0,961,550,3.9352,406900
0,0,0,0,1,-118.12,33.76,43,3070,668.0,1240,646,3.7813,461500
0,0,0,0,1,-118.12,33.75,47,3330,569.0,1220,557,7.3672,500001
0,0,0,0,1,-118.12,33.76,45,3035,516.0,1127,527,7.0796,500001
0,0,0,0,1,-118.12,33.75,41,2072,491.0,742,414,3.9934,500001
0,0,0,0,1,-118.14,33.71,36,2484,525.0,792,446,5.1815,500001
0,0,0,0,1,-118.1,33.76,15,4690,1002.0,1879,974,5.6051,267400
0,0,0,0,1,-118.11,33.77,15,9103,1847.0,3333,1712,5.1508,367300
0,0,0,0,1,-118.12,33.77,20,4534,954.0,1941,892,6.0362,463500
0,0,0,0,1,-118.12,33.77,10,7264,1137.0,2528,1057,10.2233,500001
0,0,0,0,1,-118.13,33.77,52,3697,691.0,1436,671,4.6852,395200
0,0,0,0,1,-118.13,33.77,37,4365,926.0,1661,868,5.3046,360700
0,0,1,0,0,-118.32,33.35,27,1675,521.0,744,331,2.1579,450000
0,0,1,0,0,-118.33,33.34,52,2359,591.0,1100,431,2.8333,414700
0,0,1,0,0,-118.32,33.33,52,2127,512.0,733,288,3.3906,300000
0,0,1,0,0,-118.32,33.34,52,996,264.0,341,160,2.7361,450000
0,0,1,0,0,-118.48,33.43,29,716,214.0,422,173,2.6042,287500
1,0,0,0,0,-118.33,33.94,31,3757,1102.0,3288,964,1.9309,137500
1,0,0,0,0,-118.33,33.96,24,6513,1290.0,2636,1271,4.2099,189800
1,0,0,0,0,-118.35,33.95,28,4770,1328.0,3201,1196,2.681,147700
1,0,0,0,0,-118.34,33.95,25,3762,1281.0,4015,1178,2.1587,143800
1,0,0,0,0,-118.36,33.95,26,3231,1089.0,3193,1020,2.6535,177200
1,0,0,0,0,-118.37,33.97,26,6672,1729.0,3333,1557,2.9646,179800
1,0,0,0,0,-118.36,33.97,19,4651,1281.0,2917,1121,2.6823,142500
1,0,0,0,0,-118.37,33.94,29,2265,813.0,3425,781,2.3675,149400
1,0,0,0,0,-118.34,33.94,37,3107,903.0,3456,734,2.182,147500
1,0,0,0,0,-118.34,33.94,36,2796,1041.0,4033,944,2.4886,160700
1,0,0,0,0,-118.33,33.93,37,4916,1134.0,3533,1035,3.2862,152300
1,0,0,0,0,-118.34,33.93,33,4294,1224.0,4512,1189,2.8304,143700
1,0,0,0,0,-118.36,33.93,27,4445,1231.0,3340,1113,3.1656,204500
1,0,0,0,0,-118.34,33.91,8,3937,1404.0,2691,1142,2.4741,185700
1,0,0,0,0,-118.34,33.91,12,9975,3638.0,7429,3405,2.6689,192300
1,0,0,0,0,-118.33,33.91,8,10731,3335.0,7211,3028,2.455,192700
1,0,0,0,0,-118.29,33.93,31,3894,1017.0,3590,962,2.0437,137200
1,0,0,0,0,-118.29,33.88,21,4946,1231.0,3186,1167,3.3281,237000
1,0,0,0,0,-118.33,33.9,21,6603,1984.0,5546,1745,2.6091,163900
0,0,0,0,1,-118.3,33.74,40,1896,416.0,950,383,2.425,255000
0,0,0,0,1,-118.3,33.74,28,1065,215.0,887,217,3.9375,270500
1,0,0,0,0,-118.42,33.9,29,1929,523.0,686,455,5.5347,500001
1,0,0,0,0,-118.43,33.9,27,1536,377.0,553,326,5.4088,500001
1,0,0,0,0,-118.4,33.9,34,2674,435.0,1087,431,7.3151,492200
1,0,0,0,0,-118.4,33.9,37,2458,400.0,920,375,7.8924,500001
